Website,Headline,Description,Link,Content Page
https://investorplace.com/,"Sunworks Could Win, But Buy Its Acquisition Partner Peck Instead","In August, Peck (NASDAQ: PECK ), a solar-focused contractor, agreed to acquire Sunworks (NASDAQ: SUNW ) stock in an all-stock deal. Peck shareholders would own 63.46% of the combined entity , while...",https://www.newsdesk.lexisnexis.com/click/?a=43459646819&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=25577&fmi=169727850&e=SW52ZXN0b3JQbGFjZS5jb20&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk2NDY4MTkmcD0xNGUmdj0xJng9TUw5aWNET3dLcEMwUXVrTmJGajZlZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e504077fcd7179739f303408f39c9c5c,32.html
https://www.marketscreener.com/,Royalty Pharma Acquires Additional Royalty Interest From the Cystic Fibrosis Foundation,"...NEWSWIRE) -- Royalty Pharma plc (Nasdaq: RPRX) announced today an agreement to acquire the residual royalty interest in Vertex Pharmaceuticals, Inc.’s cystic fibrosis (CF) treatments owned by...",https://www.newsdesk.lexisnexis.com/click/?a=43459557966&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk1NTc5NjYmcD0xNGUmdj0xJng9MzlVbGhZQklMQzdkenUtcThManlydyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=51e6fc6fc558b51fa33c4dcb0b20b2b2,33.html
https://www.morningstar.com/,"Onyx Enterprises Int’l, Corp. and Legacy Acquisition Corp. to Participate in the G.research 44th Annual Automotive Symposium on November 3, 2020 at 2:30 pm ET","Onyx Enterprises Int’l, Corp. and Legacy Acquisition Corp. to Participate in the G.research 44 th Annual Automotive Symposium on November 3, 2020 at 2:30 pm ET   Onyx Enterprises Int’l, Corp...",https://www.newsdesk.lexisnexis.com/click/?a=43459629514&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk2Mjk1MTQmcD0xNGUmdj0xJng9YlZuWDhDbGtoUHFpR3VBMTdlVDdXUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3ea7e0cddd8b99c4673d8b9da0979a28,34.html
https://www.marketscreener.com/,"CBL & ASSOCIATES PROPERTIES INC : Bankruptcy or Receivership, Triggering Events That Accelerate or Increase a Direct Financial Obligation or an Obligation under an Off-Balance Sheet Arrangement,...","ITEM 1.03 Bankruptcy or Receivership On November 1, 2020 , (the ""REIT""), (the ""Operating Partnership""), the majority owned subsidiary of the REIT (collectively, the and the REIT are referred to...",https://www.newsdesk.lexisnexis.com/click/?a=43459466769&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk0NjY3NjkmcD0xNGUmdj0xJng9U0VyWDliVTVZYzVzQXZLcUMta1RyZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=f8329515850abb02b695055893565b55,35.html
https://www.qsrweb.com/,Inspire Brands' acquisition of Dunkin’ will more than double company's size,"In a mammoth deal announced Saturday, 11,000-unit Inspire Brands signed a merger agreement with 20,500-unit Dunkin' Brands for a move that may signal some changes ahead in the overall QSR landscape...",https://www.newsdesk.lexisnexis.com/click/?a=43459838302&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=40974&fmi=180336777&e=UVNSIFdlYg&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk4MzgzMDImcD0xNGUmdj0xJng9LTFxZGZFOEN1SlNEOFBEeldiYjNKZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=cd2151db2db6a67a73b3962fc8d63c33,36.html
http://www.bernews.com/,Argo To Exit Grocery & Retail Business Unit,,https://www.newsdesk.lexisnexis.com/click/?a=43459560295&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5675&fmi=187809772&e=QmVybmV3cw&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk1NjAyOTUmcD0xNGUmdj0xJng9ZDhyUEJrOG5KZGo0d29IYlYtN0U3ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=cde9b9c6dc87f8aba357cb344145da1c,37.html
http://www.fiercebiotech.com/,"Santhera outlines cuts, and they are deep, as CMO hits the exit","...application “Moving forward as a company with a focus on vamorolone, upon acquisition of global rights in all indications through agreements with Idorsia and ReveraGen and the termination...",https://www.newsdesk.lexisnexis.com/click/?a=43459648517&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=18249&fmi=169689239&e=RmllcmNlQmlvdGVjaA&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk2NDg1MTcmcD0xNGUmdj0xJng9ajhTNmJ0ckdmZWNRcnhHUnJOQTFUdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=5da9815a5284c62d8bc03eadcc213b74,38.html
https://www.hbsdealer.com/,SRS acquires C.C. Supply in Ohio,"SRS Distribution has acquired C.C. Supply, a distributor of residential and commercial roofing, siding, windows & doors, and other related products.  Based in Barberton, Ohio, C.C. Supply was...",https://www.newsdesk.lexisnexis.com/click/?a=43459485415&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=227986&fmi=654149615&e=SEJTRGVhbGVy&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk0ODU0MTUmcD0xNGUmdj0xJng9UU5UcjNJbG9MN2tDWjdhZ2stSmFLZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=520f92eb85f458e6bbc198fad43069f6,39.html
https://www.costar.com/,Mall Owners Pennsylvania REIT and CBL File for Chapter 11,"Just as the holiday shopping season swings into gear,...",https://www.newsdesk.lexisnexis.com/click/?a=43459429052&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=11880&fmi=169674018&e=Q29TdGFyIEdyb3Vw&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk0MjkwNTImcD0xNGUmdj0xJng9ZzRsWTZlNzFfNjJPRlFYRVpQOHU0USZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=92b276527738bcae294a9096658b7c9b,40.html
https://www.tdameritrade.com/,Mall owner CBL Properties files for bankruptcy,,https://www.newsdesk.lexisnexis.com/click/?a=43459409166&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=47689&fmi=227539306&e=VEQgQW1lcml0cmFkZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTk0MDkxNjYmcD0xNGUmdj0xJng9cUxlLTFuaUNYMm0wNnNpNExWYmhEZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=eaa68b3a41623e170b216d53a8576647,41.html
https://www.otcmarkets.com/,"1933 Industries Announces CDN$918,720 Private Placement",,https://www.newsdesk.lexisnexis.com/click/?a=43459327658&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=63397&fmi=437116655&e=T1RDIE1hcmtldHM&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkzMjc2NTgmcD0xNGUmdj0xJng9TjRCUnZYOFR0ZnpMeENzOUVMRUVIQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=baa136b172c258234d2c31461af02b28,42.html
https://www.benzinga.com/,Lufkin Industries Acquires North American Rod Lift Business of Schlumberger N.V.,"...KPS Capital Partners, LP (""KPS""), announced today that it has completed the acquisition of the North American Land Rod Lift Business (the ""Rod Lift Business"" or the ""Business"") of Schlumberger...",https://www.newsdesk.lexisnexis.com/click/?a=43459350426&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkzNTA0MjYmcD0xNGUmdj0xJng9ajdJWHp2TVdrM1NWYm5CRHBWNFBaZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=86326ee7b7aac53990da947884b83cae,43.html
https://www.businessinsider.com/,PNM Unit In Deal For Early Exit From Four Corners Power Plant By 2024,"(RTTNews) - PNM Resources, Inc. (PNM) announced Monday that its New Mexico utility unit PNM has reached an agreement to facilitate its exit from the Four Corners Power Plant in 2024, seven years...",https://www.newsdesk.lexisnexis.com/click/?a=43459256996&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=7484&fmi=169657365&e=QnVzaW5lc3MgSW5zaWRlcg&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkyNTY5OTYmcD0xNGUmdj0xJng9a0FHckZkZU1YLVlFQTRyRWloQkxlZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=508a73ebc3b825f23567894e86641859,44.html
https://www.marketscreener.com/,YAMANA GOLD : signs deal with Monarch Gold to acquire Wasamac project and Camflo property,...deal to buy Wasamac project and Camflo property and mill through the acquisition of all of the outstanding Monarch shares it does not already own for $152 million in cash and shares. In connection...,https://www.newsdesk.lexisnexis.com/click/?a=43459183345&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkxODMzNDUmcD0xNGUmdj0xJng9S2wxQndFMkdhY0dFVlVVUWphd1lfdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=52746be3b67f48d8839809c3443f41a6,45.html
https://www.marketscreener.com/,STABLE ROAD ACQUISITION CORP. : and Momentus Inc. Announce Three Independent Directors to Join Post-combination Company,"...Astronaut and Former Commander of the International Space Station – Stable Road Acquisition Corp. (Nasdaq: SRAC, SRACU, SRACW) (“Stable Road”) and Momentus Inc. (“Momentus”), a commercial...",https://www.newsdesk.lexisnexis.com/click/?a=43459147102&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkxNDcxMDImcD0xNGUmdj0xJng9RkwtZFZOTUJGNmpOazFsOXA3N295dyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=966ade6b9be8e22e12bf447ef0c251fa,46.html
https://news.bloomberglaw.com/,Pension Buyout Deals to Hold Steady in 2020 Despite Pandemic,,https://www.newsdesk.lexisnexis.com/click/?a=43459208324&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=215552&fmi=643554280&e=Qmxvb21iZXJnIExhdw&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkyMDgzMjQmcD0xNGUmdj0xJng9UlZIUUphZkh3LS13UFkwTUNXSVVrdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=6be162d731c1fbfbeffe21ba86ef353b,47.html
https://www.benzinga.com/,PNM Accelerates Full Exit of Coal to 2024,"...statements. Additionally, there are risks and uncertainties in connection with the proposed acquisition of us by AVANGRID which may adversely affect our business, future opportunities, employees...",https://www.newsdesk.lexisnexis.com/click/?a=43459111389&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkxMTEzODkmcD0xNGUmdj0xJng9RmxEa0s5b0Z2dEhUVVBIMnUwNTNNdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d43a9cab708bf11db8866ca878b9dfb5,48.html
https://www.otcmarkets.com/,UMAX GROUP CORP. - Common Stock Cancellation,,https://www.newsdesk.lexisnexis.com/click/?a=43459042532&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=63397&fmi=437116655&e=T1RDIE1hcmtldHM&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkwNDI1MzImcD0xNGUmdj0xJng9TEtRTklfaVJnek94blJmZWI5bGRaQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=950172c3d7356a7937d135ba9baf4328,49.html
http://oedigital.com/,Pacific Drilling Files for Chapter 11 Bankruptcy Again,"Offshore drilling firm Pacific Drilling and certain of its subsidiaries have filed for Chapter 11 bankruptcy with the aim to eliminate $1.1 billion debt. The company, which had previously filed for...",https://www.newsdesk.lexisnexis.com/click/?a=43459246275&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=37008&fmi=175308376&e=T2Zmc2hvcmUgRW5naW5lZXI&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkyNDYyNzUmcD0xNGUmdj0xJng9WTBRYTF0U0hCVlJhR01WdFJyeHVoUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e8777fe7f02ae8421ddff8b44488775f,50.html
https://aithority.com/,Joint Venture for Large-Scale Production of Fuel-Cells: Volvo Group and Daimler Truck AG Sign…,Volvo Group and Daimler Truck AG Sign Binding Agreement for New Fuel-Cell Joint Venture ...,https://www.newsdesk.lexisnexis.com/click/?a=43459025162&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=224208&fmi=651689750&e=QWlUaG9yaXR5LmNvbQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkwMjUxNjImcD0xNGUmdj0xJng9bTNkaWlDYUVOa1RzS1Z3dmJqR3RQZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a0069aab951928cb9118fb447e539f10,51.html
https://www.marketscreener.com/,"PACIFIC DRILLING S.A. : Entry into a Material Definitive Agreement, Termination of a Material Definitive Agreement, Bankruptcy or Receivership, Triggering Events That Accelerate or Increase a Direct...","Item 1.01.Entry into a Material Definitive Agreement. Restructuring Support Agreement On October 30, 2020 , and certain of its direct and indirect wholly-owned subsidiaries (collectively the...",https://www.newsdesk.lexisnexis.com/click/?a=43458962874&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg5NjI4NzQmcD0xNGUmdj0xJng9eHZmcmVSNWJsUzhTVVRXaGp2TFdPQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e288032eb7f099eb0fcdbb954b5c2dc4,52.html
https://www.morningstar.com/,Armada Hoffler Properties Completes Off-Market Acquisition of The Residences at Annapolis Junction,"...Hoffler Properties, Inc. (NYSE: AHH) today announced that it has completed the acquisition of The Residences at Annapolis Junction. The Company had previously been a mezzanine lender to the developer...",https://www.newsdesk.lexisnexis.com/click/?a=43458985127&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg5ODUxMjcmcD0xNGUmdj0xJng9R3g1d052aVhXQlBaNU40alExYTBuUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=813b90b02536fc885739e8b658e024b4,53.html
http://www.multifamilybiz.com/,"Bell Partners Acquires Two Apartment Communities to Create Combined 270-Unit Bell at Broken Sound in Boca Raton, Florida","...nation's leading apartment investment and management companies, announced that it has acquired The Cade and The Lumin, two apartment communities in Boca Raton, Fla., on behalf of its Fund VII...",https://www.newsdesk.lexisnexis.com/click/?a=43459218542&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=186998&fmi=606972161&e=TXVsdGlmYW1pbHlCaXouY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkyMTg1NDImcD0xNGUmdj0xJng9ajU3ZVRmQzhOWXRRTUZZNS1xc0tUZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=55826b6ce9cde72813c8d08bdfef8708,54.html
https://www.rttnews.com/,Commerzbank Completes Full Takeover Of Comdirect Bank,"...employment relationships of comdirect employees that existed on the date of the merger are transferred to Commerzbank. In September 2019, Commerzbank announced a voluntary offer of 11.44 euros...",https://www.newsdesk.lexisnexis.com/click/?a=43459397404&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=42902&fmi=169661160&e=UlRUTmV3cy5jb20&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkzOTc0MDQmcD0xNGUmdj0xJng9QnpQckFERVljeGVCU0VqZVpwNVowUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e671ec07b0b674fc66fb4a56c6861690,55.html
https://seekingalpha.com/,"BrightView acquires commercial landscape firm, WLE","BrightView Holdings (NYSE:BV) announces the acquisition of WLE LLC, a commercial landscape...",https://www.newsdesk.lexisnexis.com/click/?a=43459175129&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTkxNzUxMjkmcD0xNGUmdj0xJng9NnBXTW9BRXJvbXJ6YmtDRDZTSFhWUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=9a2153b3df41029f4e4fa300d971f94f,56.html
https://www.barchart.com/,Calfrac Obtains Final Order Approving the Amended Recapitalization Transaction,,https://www.newsdesk.lexisnexis.com/click/?a=43458946538&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg5NDY1MzgmcD0xNGUmdj0xJng9Vi1qWkROQzBMbW5pMTUzaGZCcldKQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=6df2bca7f8b0454c5b257b93b3cbb6c5,57.html
https://www.marketscreener.com/,The Ensign Group Acquires Skilled Nursing Facility in Texas,"...speech therapies and other rehabilitative and healthcare services, announced today that it acquired the real estate and operations of The Medical Lodge of Amarillo , an 82-bed skilled nursing...",https://www.newsdesk.lexisnexis.com/click/?a=43458924261&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg5MjQyNjEmcD0xNGUmdj0xJng9eUpHWDI4bEs1TU5zc0xlQTgwb1MtQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=83ac1a2981ef20565edca247d3f414af,58.html
https://seekingalpha.com/,Superior Group files for $120M mixed shelf offering along with $750K secondary offering,Superior Group (NASDAQ:SGC) has filed a prospectus for $120M...,https://www.newsdesk.lexisnexis.com/click/?a=43458883363&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg4ODMzNjMmcD0xNGUmdj0xJng9WkpNb21fZ3E4TnFXdmpQMG9ZLTJvZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=06c3fc56cc3e6794a7f97aadbca31a9b,59.html
https://www.cbsnews.com/,Friendly's files for bankruptcy,"/ 5:39 AM Friendly's, the iconic East Coast restaurant chain known for its ice cream, has filed for bankruptcy again. It's the latest company in the restaurant industry to go that route during the...",https://www.newsdesk.lexisnexis.com/click/?a=43458818053&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=176643&fmi=169587601&e=Q0JTIE5ld3M&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg4MTgwNTMmcD0xNGUmdj0xJng9b01KSXVBTGFhU21zODBzTmE2WEpyQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2df24ee1f54957b46f08b90ded1b4fa3,60.html
https://investorplace.com/,Why Are Women Struggling to Secure Venture Capital Funding?,"By any measure, women founders have been making tremendous progress securing venture capital in the recent years leading up to the pandemic. According to information from financial data provider...",https://www.newsdesk.lexisnexis.com/click/?a=43458586874&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=25577&fmi=169727850&e=SW52ZXN0b3JQbGFjZS5jb20&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg1ODY4NzQmcD0xNGUmdj0xJng9ZS15VmFUSS1JYVFzMWdtN3M1dzVLZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=81312c28c7286b04444a5acb5fa4400c,61.html
https://todayheadline.co/,Lockdowns can't be a long-term solution to tackle coronavirus pandemic and we need exit strategy,"LIKE millions of Brits, my heart sank when I heard we were going back into lockdown. These new restrictions, which will potentially harm lives, livelihoods and mental health, are a bitter pill to...",https://www.newsdesk.lexisnexis.com/click/?a=43458504500&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=246990&fmi=659116267&e=VG9kYXlIZWFkbGluZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NTg1MDQ1MDAmcD0xNGUmdj0xJng9cERQdzE4LWR5NWVNenFaaHRTZUhiUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=415e1bf659b6ee032a6eef28630357e9,62.html
https://news.bloomberglaw.com/,Navigating Second Requests in Cross-Border Antitrust Merger Reviews,,https://www.newsdesk.lexisnexis.com/click/?a=43458275110&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=215552&fmi=643554280&e=Qmxvb21iZXJnIExhdw&d=148270&t=3&mbc=Q1QzL2E9NDM0NTgyNzUxMTAmcD0xNGUmdj0xJng9WGN4T3A3QnJHQ29tNWctWVc2NXBfQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=96e624decd38ae98cd03fc1969c04a90,63.html
